Price,Close,High,Low,Open,Volume
Ticker,BYDDY,BYDDY,BYDDY,BYDDY,BYDDY
Date,,,,,
2025-05-12,106.23999786376953,106.4800033569336,105.30000305175781,105.4800033569336,742000
2025-05-13,102.94999694824219,103.37999725341797,101.68000030517578,102.0999984741211,713700
2025-05-14,106.69999694824219,107.56999969482422,105.86000061035156,105.87000274658203,731500
2025-05-15,107.06999969482422,108.0,106.02999877929688,108.0,416900
2025-05-16,111.2699966430664,112.29000091552734,111.0,111.20999908447266,868700
2025-05-19,111.23999786376953,111.70999908447266,110.22000122070312,111.26000213623047,425800
2025-05-20,114.3499984741211,114.62999725341797,113.0999984741211,114.37999725341797,453700
2025-05-21,118.3499984741211,120.30000305175781,117.61000061035156,118.94000244140625,783600
2025-05-22,117.26000213623047,118.05999755859375,116.68000030517578,118.0,620900
2025-05-23,118.2699966430664,118.9800033569336,117.26000213623047,117.9800033569336,453900
2025-05-27,107.33000183105469,107.94999694824219,106.62000274658203,107.19000244140625,1484200
2025-05-28,102.44999694824219,103.9000015258789,102.16000366210938,103.61000061035156,1072400
2025-05-29,103.01000213623047,104.5,102.44999694824219,103.94999694824219,588400
2025-05-30,99.0,100.19999694824219,98.5,100.16999816894531,1028900
